-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in UTC
Location: Latitude  12.9247   Longitude 79.1343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI
2020,1,15,10,385.5,26.87,3.86,53.25,0.0,140.18,567.59
2020,1,15,11,172.9,25.23,3.47,60.94,0.0,79.62,387.14
2020,1,15,12,13.27,22.49,2.62,76.32,0.0,13.63,32.67
2020,1,15,13,0.0,21.51,2.88,79.94,0.0,0.0,0.0
2020,1,15,14,0.0,20.88,2.88,82.28,0.0,0.0,0.0
2020,1,15,15,0.0,20.29,2.7,84.33,0.0,0.0,0.0
2020,1,15,16,0.0,19.76,2.52,85.85,0.0,0.0,0.0
2020,1,15,17,0.0,19.31,2.38,86.65,0.0,0.0,0.0
2020,1,15,18,0.0,18.96,2.26,86.67,0.0,0.0,0.0
2020,1,15,19,0.0,18.75,2.12,85.68,0.0,0.0,0.0
2020,1,15,20,0.0,18.66,1.93,83.85,0.0,0.0,0.0
2020,1,15,21,0.0,18.53,1.77,82.15,0.0,0.0,0.0
2020,1,15,22,0.0,18.37,1.66,80.84,0.0,0.0,0.0
2020,1,15,23,0.0,18.27,1.56,79.73,0.0,0.0,0.0
2020,1,16,0,0.0,18.21,1.43,78.57,0.0,0.0,0.0
2020,1,16,1,40.92,18.94,1.22,80.85,0.0,29.58,102.17
2020,1,16,2,251.93,21.86,1.27,67.39,0.0,78.52,545.29
2020,1,16,3,483.05,25.06,1.95,54.41,0.0,104.16,683.82
2020,1,16,4,677.22,26.81,2.5,49.45,0.0,127.11,810.72
2020,1,16,5,813.62,27.95,2.58,47.22,0.0,132.8,849.78
2020,1,16,6,863.38,28.78,2.7,45.78,0.0,194.71,767.91
2020,1,16,7,845.88,29.25,2.89,45.15,0.0,231.48,632.93
2020,1,16,8,746.05,29.32,3.17,45.49,0.0,219.8,665.17
2020,1,16,9,594.38,28.96,3.49,46.93,0.0,184.24,630.39
2020,1,16,10,393.52,28.16,3.66,49.44,0.0,132.41,585.71
2020,1,16,11,175.4,26.46,3.33,57.66,0.0,81.11,326.43
2020,1,16,12,13.55,23.01,2.62,75.78,0.0,14.94,46.86
2020,1,16,13,0.0,21.72,2.79,80.47,0.0,0.0,0.0
2020,1,16,14,0.0,20.99,2.77,83.97,0.0,0.0,0.0
2020,1,16,15,0.0,20.38,2.72,87.04,0.0,0.0,0.0
2020,1,16,16,0.0,19.87,2.68,89.85,0.0,0.0,0.0
2020,1,16,17,0.0,19.38,2.61,92.87,0.0,0.0,0.0
2020,1,16,18,0.0,18.87,2.49,96.7,0.0,0.0,0.0
2020,1,16,19,0.0,18.44,2.37,100.0,0.0,0.0,0.0
2020,1,16,20,0.0,18.14,2.2,100.0,0.0,0.0,0.0
2020,1,16,21,0.0,18.16,1.92,100.0,0.0,0.0,0.0
2020,1,16,22,0.0,18.42,1.6,100.0,0.0,0.0,0.0
2020,1,16,23,0.0,18.53,1.48,100.0,0.0,0.0,0.0
2020,1,17,0,0.0,18.61,1.36,100.0,0.0,0.0,0.0
2020,1,17,1,36.53,19.67,1.32,97.3,0.0,31.38,71.46
2020,1,17,2,233.02,22.85,2.24,83.72,0.0,107.86,332.7
2020,1,17,3,457.5,25.24,2.82,72.62,0.02,170.18,531.9
2020,1,17,4,653.15,27.09,2.83,63.14,0.02,157.11,728.92
2020,1,17,5,770.95,28.5,2.88,56.35,0.01,238.45,655.5
2020,1,17,6,842.9,29.48,3.04,52.67,0.01,264.68,642.67
2020,1,17,7,801.83,30.03,3.33,51.12,0.02,274.92,573.55
2020,1,17,8,705.85,30.07,3.6,51.09,0.02,288.88,515.51
2020,1,17,9,529.1,29.69,3.91,52.49,0.02,231.65,447.87
2020,1,17,10,305.9,28.86,4.19,55.29,0.03,87.78,527.9
2020,1,17,11,138.3,27.21,4.11,62.79,0.03,70.5,292.42
2020,1,17,12,11.18,24.55,3.41,77.59,0.03,13.54,41.61
2020,1,17,13,0.0,23.24,3.7,85.7,0.05,0.0,0.0
2020,1,17,14,0.0,22.45,3.43,91.64,0.03,0.0,0.0
2020,1,17,15,0.0,21.86,3.05,96.18,0.07,0.0,0.0
2020,1,17,16,0.0,21.37,2.68,99.73,0.08,0.0,0.0
2020,1,17,17,0.0,21.26,2.79,100.0,0.12,0.0,0.0
2020,1,17,18,0.0,21.31,2.68,100.0,0.21,0.0,0.0
2020,1,17,19,0.0,21.27,2.65,100.0,0.3,0.0,0.0
2020,1,17,20,0.0,21.24,2.69,100.0,0.42,0.0,0.0
2020,1,17,21,0.0,21.11,2.57,100.0,0.62,0.0,0.0
2020,1,17,22,0.0,20.97,2.42,100.0,0.82,0.0,0.0
2020,1,17,23,0.0,20.8,2.31,100.0,0.92,0.0,0.0
2020,1,18,0,0.0,20.61,2.25,100.0,1.02,0.0,0.0
2020,1,18,1,13.23,21.64,2.69,96.97,0.95,13.77,10.12
2020,1,18,2,89.22,23.61,3.9,88.1,0.86,70.48,41.98
2020,1,18,3,182.18,25.58,4.44,76.75,5.72,133.82,22.89
2020,1,18,4,201.9,27.36,4.65,67.14,5.14,131.15,25.54
2020,1,18,5,378.95,28.58,4.73,61.21,4.1,234.2,54.97
2020,1,18,6,444.42,29.3,4.82,57.73,3.59,255.43,95.4
2020,1,18,7,373.2,29.6,4.88,56.23,3.03,205.55,80.29
2020,1,18,8,310.73,29.48,4.89,56.64,2.33,181.75,94.64
2020,1,18,9,254.82,28.76,4.91,59.73,1.5,114.51,234.07
2020,1,18,10,157.73,27.61,4.92,65.08,0.83,95.98,171.72
2020,1,18,11,74.5,26.15,4.47,72.82,0.57,51.79,106.04
2020,1,18,12,7.75,24.22,3.22,84.19,0.46,10.31,16.29
2020,1,18,13,0.0,23.25,3.12,89.63,0.38,0.0,0.0
2020,1,18,14,0.0,22.68,2.91,92.5,0.25,0.0,0.0
2020,1,18,15,0.0,22.23,2.62,94.53,0.21,0.0,0.0
2020,1,18,16,0.0,21.82,2.25,96.04,0.24,0.0,0.0
2020,1,18,17,0.0,21.52,2.13,96.77,0.41,0.0,0.0
2020,1,18,18,0.0,21.42,2.23,96.6,0.63,0.0,0.0
2020,1,18,19,0.0,21.22,2.1,96.94,0.56,0.0,0.0
2020,1,18,20,0.0,21.0,1.93,97.27,0.51,0.0,0.0
2020,1,18,21,0.0,20.76,1.83,97.65,0.41,0.0,0.0
2020,1,18,22,0.0,20.48,1.82,98.37,0.33,0.0,0.0
2020,1,18,23,0.0,20.32,1.82,98.53,0.27,0.0,0.0
2020,1,19,0,0.0,20.33,1.8,98.15,0.24,0.0,0.0
2020,1,19,1,29.02,21.34,1.77,95.27,0.24,31.27,7.48
2020,1,19,2,176.98,23.4,2.55,85.35,0.23,130.57,64.88
2020,1,19,3,360.35,25.47,3.13,74.22,0.0,216.56,169.62
2020,1,19,4,547.33,27.17,3.36,65.75,0.0,267.26,413.1
2020,1,19,5,665.8,28.53,3.66,60.18,0.0,225.73,538.57
2020,1,19,6,813.15,29.49,4.03,56.22,0.0,253.14,627.53
2020,1,19,7,806.35,29.99,4.31,53.95,0.0,292.77,576.04
2020,1,19,8,688.5,29.9,4.5,53.47,0.0,246.03,518.05
2020,1,19,9,553.55,29.49,4.6,54.19,0.0,204.65,507.33
2020,1,19,10,361.65,28.59,4.63,56.87,0.0,178.8,419.1
2020,1,19,11,162.98,26.99,4.37,63.6,0.0,82.03,351.94
2020,1,19,12,13.88,24.58,3.46,76.13,0.0,14.61,37.84
2020,1,19,13,0.0,23.26,3.4,82.93,0.0,0.0,0.0
2020,1,19,14,0.0,22.45,3.11,87.12,0.0,0.0,0.0
2020,1,19,15,0.0,21.84,2.91,90.11,0.0,0.0,0.0
2020,1,19,16,0.0,21.24,2.55,93.13,0.0,0.0,0.0
2020,1,19,17,0.0,20.64,2.2,96.09,0.0,0.0,0.0
2020,1,19,18,0.0,20.11,2.02,98.72,0.0,0.0,0.0
2020,1,19,19,0.0,19.66,1.92,100.0,0.0,0.0,0.0
2020,1,19,20,0.0,19.39,1.77,100.0,0.0,0.0,0.0
2020,1,19,21,0.0,19.42,1.49,100.0,0.0,0.0,0.0
2020,1,19,22,0.0,19.52,1.32,100.0,0.0,0.0,0.0
2020,1,19,23,0.0,19.51,1.25,99.78,0.0,0.0,0.0
2020,1,20,0,0.0,19.26,1.35,100.0,0.0,0.0,0.0
2020,1,20,1,36.7,20.15,1.45,96.63,0.0,28.77,73.36
2020,1,20,2,228.68,22.89,1.89,82.33,0.0,110.24,374.41
2020,1,20,3,430.7,25.33,2.75,68.83,0.0,185.85,448.85
2020,1,20,4,649.05,27.45,3.42,57.75,0.0,167.21,692.53
2020,1,20,5,800.72,29.08,3.86,50.29,0.0,162.49,792.51
2020,1,20,6,868.15,30.13,4.07,46.04,0.0,161.76,809.16
2020,1,20,7,862.3,30.63,4.22,44.02,0.0,135.27,848.2
2020,1,20,8,775.62,30.66,4.46,43.33,0.0,148.27,792.0
2020,1,20,9,615.2,30.22,4.72,44.11,0.0,161.67,694.62
2020,1,20,10,413.6,29.15,5.0,46.75,0.0,157.69,546.11
2020,1,20,11,189.18,27.14,4.63,55.15,0.0,92.22,360.7
2020,1,20,12,15.98,23.89,3.72,70.31,0.0,13.67,56.27
2020,1,20,13,0.0,22.43,3.65,77.63,0.0,0.0,0.0
2020,1,20,14,0.0,21.45,3.06,83.43,0.0,0.0,0.0
2020,1,20,15,0.0,20.71,2.74,87.52,0.0,0.0,0.0
2020,1,20,16,0.0,20.07,2.55,90.57,0.0,0.0,0.0
2020,1,20,17,0.0,19.45,2.42,93.39,0.0,0.0,0.0
2020,1,20,18,0.0,18.89,2.32,96.02,0.0,0.0,0.0
2020,1,20,19,0.0,18.45,2.18,98.35,0.0,0.0,0.0
2020,1,20,20,0.0,18.14,2.03,99.84,0.0,0.0,0.0
2020,1,20,21,0.0,17.86,1.92,100.0,0.0,0.0,0.0
2020,1,20,22,0.0,17.62,1.88,100.0,0.0,0.0,0.0
2020,1,20,23,0.0,17.32,1.9,100.0,0.0,0.0,0.0
2020,1,21,0,0.0,16.93,2.03,100.0,0.0,0.0,0.0
2020,1,21,1,39.8,18.13,2.16,99.23,0.0,30.72,94.19
2020,1,21,2,239.82,21.64,3.06,81.36,0.0,112.22,444.86
2020,1,21,3,453.98,24.71,3.89,64.9,0.0,171.73,528.26
2020,1,21,4,583.28,26.76,4.41,54.22,0.0,291.77,357.61
2020,1,21,5,717.42,28.25,4.66,48.32,0.0,245.43,548.8
2020,1,21,6,811.53,29.2,4.88,45.57,0.0,266.09,555.14
2020,1,21,7,791.58,29.64,5.04,44.72,0.0,327.88,473.38
2020,1,21,8,686.38,29.6,5.19,45.19,0.0,231.29,568.99
2020,1,21,9,574.12,29.05,5.35,47.04,0.0,193.23,591.1
2020,1,21,10,380.35,27.98,5.52,50.51,0.0,148.98,519.48
2020,1,21,11,175.75,26.17,5.24,57.87,0.0,67.2,441.24
2020,1,21,12,15.75,23.28,3.96,72.6,0.0,15.36,38.63
2020,1,21,13,0.0,21.92,3.82,80.72,0.0,0.0,0.0
2020,1,21,14,0.0,21.08,3.31,85.83,0.0,0.0,0.0
2020,1,21,15,0.0,20.37,2.83,89.6,0.0,0.0,0.0
2020,1,21,16,0.0,19.74,2.49,92.5,0.0,0.0,0.0
2020,1,21,17,0.0,19.22,2.3,94.66,0.0,0.0,0.0
2020,1,21,18,0.0,18.83,2.2,96.21,0.0,0.0,0.0
2020,1,21,19,0.0,18.59,2.1,97.07,0.0,0.0,0.0
2020,1,21,20,0.0,18.39,2.13,97.84,0.0,0.0,0.0
2020,1,21,21,0.0,18.13,2.31,99.09,0.0,0.0,0.0
2020,1,21,22,0.0,18.04,2.58,99.51,0.0,0.0,0.0
2020,1,21,23,0.0,18.11,2.85,99.2,0.0,0.0,0.0
2020,1,22,0,0.0,18.08,2.9,99.41,0.0,0.0,0.0
2020,1,22,1,34.7,19.2,3.42,93.74,0.0,32.9,45.67
2020,1,22,2,229.0,22.04,4.14,80.41,0.0,110.58,378.0
2020,1,22,3,448.75,24.83,4.93,68.09,0.0,159.11,571.87
2020,1,22,4,606.85,26.68,5.24,61.42,0.0,199.64,556.55
2020,1,22,5,621.7,28.09,5.35,57.21,0.0,323.9,253.95
2020,1,22,6,601.85,29.11,5.47,54.06,0.0,357.66,82.7
2020,1,22,7,652.58,29.67,5.6,52.54,0.0,385.5,77.01
2020,1,22,8,586.25,29.67,5.71,52.67,0.0,328.27,97.26
2020,1,22,9,482.6,29.17,5.88,53.91,0.0,276.27,236.92
2020,1,22,10,312.88,28.1,5.91,57.03,0.0,156.38,265.55
2020,1,22,11,144.7,26.36,5.37,63.78,0.0,86.17,182.67
2020,1,22,12,14.3,24.12,3.97,75.37,0.0,14.13,17.86
2020,1,22,13,0.0,22.78,3.65,83.25,0.0,0.0,0.0
2020,1,22,14,0.0,21.74,2.89,89.72,0.0,0.0,0.0
2020,1,22,15,0.0,21.02,2.46,93.95,0.0,0.0,0.0
2020,1,22,16,0.0,20.54,2.22,96.58,0.0,0.0,0.0
2020,1,22,17,0.0,20.24,2.16,98.15,0.0,0.0,0.0
2020,1,22,18,0.0,20.08,2.15,98.67,0.0,0.0,0.0
2020,1,22,19,0.0,19.83,2.19,99.6,0.0,0.0,0.0
2020,1,22,20,0.0,19.69,2.18,99.85,0.0,0.0,0.0
2020,1,22,21,0.0,19.59,2.13,99.72,0.0,0.0,0.0
2020,1,22,22,0.0,19.37,2.15,100.0,0.0,0.0,0.0
2020,1,22,23,0.0,19.17,2.22,100.0,0.0,0.0,0.0
2020,1,23,0,0.0,18.85,2.35,100.0,0.0,0.0,0.0
2020,1,23,1,28.7,19.98,2.91,96.01,0.0,29.83,25.01
2020,1,23,2,191.0,22.62,3.77,81.62,0.0,106.8,260.35
2020,1,23,3,405.17,25.14,4.07,68.28,0.0,196.05,362.8
2020,1,23,4,592.1,27.02,4.07,60.24,0.0,234.27,524.77
2020,1,23,5,686.08,28.56,4.12,54.21,0.0,261.26,453.19
2020,1,23,6,684.85,29.7,4.33,49.79,0.0,354.79,228.47
2020,1,23,7,723.15,30.34,4.66,47.36,0.0,413.75,225.05
2020,1,23,8,642.33,30.4,4.91,46.5,0.0,162.36,579.9
2020,1,23,9,602.67,29.91,5.05,47.39,0.0,189.35,607.01
2020,1,23,10,405.67,28.85,5.04,50.02,0.0,159.16,471.44
2020,1,23,11,190.23,27.0,4.5,57.02,0.0,86.25,397.2
2020,1,23,12,17.58,23.69,3.07,73.54,0.0,15.9,64.78
2020,1,23,13,0.0,22.27,3.19,80.69,0.0,0.0,0.0
2020,1,23,14,0.0,21.36,3.0,85.87,0.0,0.0,0.0
2020,1,23,15,0.0,20.52,2.69,90.74,0.0,0.0,0.0
2020,1,23,16,0.0,19.76,2.45,95.05,0.0,0.0,0.0
2020,1,23,17,0.0,19.04,2.31,99.45,0.0,0.0,0.0
2020,1,23,18,0.0,18.43,2.22,100.0,0.0,0.0,0.0
2020,1,23,19,0.0,17.93,2.16,100.0,0.0,0.0,0.0
2020,1,23,20,0.0,17.55,2.09,100.0,0.0,0.0,0.0
2020,1,23,21,0.0,17.29,2.04,100.0,0.0,0.0,0.0
2020,1,23,22,0.0,17.02,2.12,100.0,0.0,0.0,0.0
2020,1,23,23,0.0,16.66,2.29,100.0,0.0,0.0,0.0
2020,1,24,0,0.0,16.31,2.42,100.0,0.0,0.0,0.0
2020,1,24,1,39.0,17.72,2.3,100.0,0.0,30.4,84.35
2020,1,24,2,250.43,21.14,2.8,82.31,0.0,90.92,415.28
2020,1,24,3,487.83,24.36,3.29,62.13,0.0,101.95,743.87
2020,1,24,4,691.38,26.78,3.91,49.17,0.0,120.4,810.01
2020,1,24,5,833.97,28.53,4.33,41.82,0.0,132.24,854.15
2020,1,24,6,897.75,29.67,4.57,37.98,0.0,143.61,837.81
2020,1,24,7,890.65,30.26,4.75,36.05,0.0,135.55,864.88
2020,1,24,8,808.05,30.37,4.86,35.5,0.0,127.08,842.09
2020,1,24,9,652.97,29.93,4.95,35.87,0.0,103.77,822.98
2020,1,24,10,440.73,28.88,4.88,38.03,0.0,85.46,751.23
2020,1,24,11,202.9,26.73,3.94,47.32,0.0,83.74,447.84
2020,1,24,12,18.85,22.48,2.91,67.33,0.0,18.66,44.44
2020,1,24,13,0.0,20.83,2.92,74.8,0.0,0.0,0.0
2020,1,24,14,0.0,19.84,2.78,80.2,0.0,0.0,0.0
2020,1,24,15,0.0,19.0,2.67,84.64,0.0,0.0,0.0
2020,1,24,16,0.0,18.27,2.58,88.39,0.0,0.0,0.0
2020,1,24,17,0.0,17.65,2.47,92.04,0.0,0.0,0.0
2020,1,24,18,0.0,17.16,2.3,95.14,0.0,0.0,0.0
2020,1,24,19,0.0,16.82,2.07,97.47,0.0,0.0,0.0
2020,1,24,20,0.0,16.71,1.82,97.75,0.0,0.0,0.0
2020,1,24,21,0.0,16.41,1.71,98.57,0.0,0.0,0.0
2020,1,24,22,0.0,15.91,1.77,99.95,0.0,0.0,0.0
2020,1,24,23,0.0,15.55,1.87,99.31,0.0,0.0,0.0
2020,1,25,0,0.0,15.36,1.89,96.56,0.0,0.0,0.0
2020,1,25,1,39.33,16.45,1.73,88.88,0.0,28.88,82.61
2020,1,25,2,253.73,20.27,1.86,69.41,0.0,97.48,414.6
2020,1,25,3,495.15,24.36,1.22,45.43,0.0,154.95,612.58
2020,1,25,4,706.58,27.1,2.41,33.52,0.0,128.27,819.13
2020,1,25,5,847.45,28.83,3.08,29.25,0.0,143.43,855.89
2020,1,25,6,912.1,29.91,3.65,27.67,0.0,150.76,863.83
2020,1,25,7,904.75,30.46,4.15,27.5,0.0,142.7,870.13
2020,1,25,8,817.6,30.49,4.52,28.46,0.0,148.92,839.63
2020,1,25,9,660.1,30.01,4.74,30.53,0.0,125.97,786.78
2020,1,25,10,446.98,28.91,4.73,34.53,0.0,144.43,610.51
2020,1,25,11,208.77,26.68,3.87,45.44,0.0,78.19,457.17
2020,1,25,12,19.83,22.46,2.99,65.43,0.0,17.33,66.81
2020,1,25,13,0.0,20.93,3.05,72.73,0.0,0.0,0.0
2020,1,25,14,0.0,20.08,2.84,78.39,0.0,0.0,0.0
2020,1,25,15,0.0,19.4,2.6,82.93,0.0,0.0,0.0
2020,1,25,16,0.0,18.87,2.4,86.02,0.0,0.0,0.0
2020,1,25,17,0.0,18.66,2.02,86.64,0.0,0.0,0.0
2020,1,25,18,0.0,18.98,1.44,84.32,0.0,0.0,0.0
2020,1,25,19,0.0,19.1,0.89,83.56,0.0,0.0,0.0
2020,1,25,20,0.0,19.06,0.62,83.91,0.0,0.0,0.0
2020,1,25,21,0.0,18.58,0.77,86.54,0.0,0.0,0.0
2020,1,25,22,0.0,17.75,1.13,91.23,0.0,0.0,0.0
2020,1,25,23,0.0,16.99,1.49,95.58,0.0,0.0,0.0
2020,1,26,0,0.0,16.41,1.74,98.99,0.0,0.0,0.0
2020,1,26,1,38.97,17.39,1.81,94.62,0.0,28.09,119.92
2020,1,26,2,248.43,20.83,1.91,77.64,0.0,93.54,402.55
2020,1,26,3,483.62,24.74,0.69,58.37,0.0,140.35,613.68
2020,1,26,4,686.0,27.2,1.51,47.63,0.0,139.16,798.52
2020,1,26,5,831.5,28.83,2.05,42.28,0.0,149.44,828.08
2020,1,26,6,905.53,30.1,2.52,38.47,0.0,134.96,845.92
2020,1,26,7,897.3,30.9,2.98,36.04,0.0,135.85,841.8
2020,1,26,8,813.38,31.22,3.43,34.9,0.0,127.4,854.22
2020,1,26,9,655.58,31.0,3.79,35.04,0.0,117.1,791.52
2020,1,26,10,443.75,30.12,4.09,37.18,0.0,92.9,697.09
2020,1,26,11,205.98,28.01,3.78,46.27,0.0,73.23,480.77
2020,1,26,12,19.77,23.79,3.15,65.38,0.0,18.56,75.29
2020,1,26,13,0.0,22.23,3.39,72.44,0.0,0.0,0.0
2020,1,26,14,0.0,21.21,3.03,78.72,0.0,0.0,0.0
2020,1,26,15,0.0,20.33,2.56,84.27,0.0,0.0,0.0
2020,1,26,16,0.0,19.71,2.22,87.5,0.0,0.0,0.0
2020,1,26,17,0.0,19.65,1.68,86.84,0.0,0.0,0.0
2020,1,26,18,0.0,19.62,1.28,86.21,0.0,0.0,0.0
2020,1,26,19,0.0,18.92,1.49,89.92,0.0,0.0,0.0
2020,1,26,20,0.0,18.0,1.91,95.12,0.0,0.0,0.0
2020,1,26,21,0.0,17.34,2.17,98.98,0.0,0.0,0.0
2020,1,26,22,0.0,16.92,2.31,100.0,0.0,0.0,0.0
2020,1,26,23,0.0,16.66,2.39,100.0,0.0,0.0,0.0
2020,1,27,0,0.0,16.52,2.42,100.0,0.0,0.0,0.0
2020,1,27,1,34.1,18.15,2.28,94.41,0.0,29.69,58.1
2020,1,27,2,227.2,21.83,2.47,76.18,0.0,129.18,338.82
2020,1,27,3,459.92,25.17,2.24,61.44,0.0,136.86,570.73
2020,1,27,4,665.03,27.72,2.54,49.98,0.0,171.56,708.58
2020,1,27,5,806.8,29.56,2.74,44.15,0.0,173.57,763.65
2020,1,27,6,856.08,30.88,2.96,40.53,0.0,281.09,637.73
2020,1,27,7,843.03,31.63,3.14,38.68,0.0,272.22,623.21
2020,1,27,8,770.53,31.84,3.33,38.17,0.0,201.06,683.07
2020,1,27,9,614.85,31.51,3.63,39.0,0.0,183.21,641.13
2020,1,27,10,407.2,30.5,3.94,41.7,0.0,173.93,441.81
2020,1,27,11,189.8,28.4,3.73,50.59,0.0,74.18,368.63
2020,1,27,12,17.27,24.56,3.03,69.4,0.0,16.66,22.8
2020,1,27,13,0.0,23.1,3.42,76.79,0.0,0.0,0.0
2020,1,27,14,0.0,22.13,3.32,83.0,0.0,0.0,0.0
2020,1,27,15,0.0,21.24,2.87,88.62,0.0,0.0,0.0
2020,1,27,16,0.0,20.49,2.48,93.07,0.0,0.0,0.0
2020,1,27,17,0.0,19.87,2.26,96.68,0.0,0.0,0.0
2020,1,27,18,0.0,19.31,2.19,100.0,0.0,0.0,0.0
2020,1,27,19,0.0,18.89,2.17,100.0,0.0,0.0,0.0
2020,1,27,20,0.0,18.58,2.18,100.0,0.0,0.0,0.0
2020,1,27,21,0.0,18.32,2.14,100.0,0.0,0.0,0.0
2020,1,27,22,0.0,18.13,2.08,100.0,0.0,0.0,0.0
2020,1,27,23,0.0,17.95,2.08,100.0,0.0,0.0,0.0
2020,1,28,0,0.0,17.75,2.09,100.0,0.0,0.0,0.0
2020,1,28,1,33.42,19.19,2.08,97.92,0.0,31.27,42.24
2020,1,28,2,212.98,22.59,2.32,80.08,0.0,129.7,199.09
2020,1,28,3,425.38,25.58,2.56,65.44,0.0,168.01,481.63
2020,1,28,4,621.78,27.91,2.82,54.68,0.0,219.6,581.72
2020,1,28,5,766.8,29.74,3.12,47.58,0.0,223.56,680.55
2020,1,28,6,802.3,31.04,3.5,43.21,0.0,380.86,409.04
2020,1,28,7,829.33,31.86,3.85,40.57,0.0,274.14,584.85
2020,1,28,8,763.47,32.19,4.16,39.42,0.0,228.99,655.75
2020,1,28,9,599.62,31.97,4.52,39.8,0.0,233.08,512.44
2020,1,28,10,389.38,31.02,4.94,42.38,0.0,188.63,395.43
2020,1,28,11,180.0,28.99,5.04,50.33,0.0,83.58,285.82
2020,1,28,12,17.45,25.74,4.81,66.01,0.0,17.65,17.52
2020,1,28,13,0.0,24.06,5.34,77.36,0.0,0.0,0.0
2020,1,28,14,0.0,23.03,5.14,85.34,0.0,0.0,0.0
2020,1,28,15,0.0,22.33,4.69,90.37,0.0,0.0,0.0
2020,1,28,16,0.0,21.77,4.05,93.83,0.0,0.0,0.0
2020,1,28,17,0.0,21.31,3.35,96.12,0.0,0.0,0.0
2020,1,28,18,0.0,20.81,2.88,98.69,0.0,0.0,0.0
2020,1,28,19,0.0,20.36,2.65,100.0,0.0,0.0,0.0
2020,1,28,20,0.0,19.97,2.54,100.0,0.0,0.0,0.0
2020,1,28,21,0.0,19.57,2.39,100.0,0.0,0.0,0.0
2020,1,28,22,0.0,19.18,2.28,100.0,0.0,0.0,0.0
2020,1,28,23,0.0,18.87,2.19,100.0,0.0,0.0,0.0
2020,1,29,0,0.0,18.6,2.15,100.0,0.0,0.0,0.0
2020,1,29,1,30.85,20.09,2.25,97.56,0.0,29.22,33.41
2020,1,29,2,194.55,23.45,2.39,78.66,0.0,117.94,305.93
2020,1,29,3,418.58,26.33,2.67,64.14,0.0,197.88,405.88
2020,1,29,4,590.3,28.44,2.51,54.94,0.0,302.62,362.59
2020,1,29,5,766.12,30.29,2.42,47.2,0.0,299.31,509.79
2020,1,29,6,890.92,31.66,2.58,41.32,0.0,193.76,755.04
2020,1,29,7,889.3,32.52,2.9,37.56,0.0,186.28,783.75
2020,1,29,8,807.83,32.78,3.31,35.97,0.0,171.52,784.59
2020,1,29,9,650.1,32.46,3.82,36.24,0.0,135.71,779.08
2020,1,29,10,436.6,31.41,4.33,38.73,0.0,137.49,593.25
2020,1,29,11,201.8,29.26,4.44,47.04,0.0,87.72,423.94
2020,1,29,12,20.35,25.58,3.94,63.81,0.0,20.66,48.29
2020,1,29,13,0.0,23.88,4.22,73.44,0.0,0.0,0.0
2020,1,29,14,0.0,22.74,3.72,80.96,0.0,0.0,0.0
2020,1,29,15,0.0,21.89,3.13,86.2,0.0,0.0,0.0
2020,1,29,16,0.0,21.16,2.6,90.23,0.0,0.0,0.0
2020,1,29,17,0.0,20.52,2.32,93.39,0.0,0.0,0.0
2020,1,29,18,0.0,19.97,2.23,96.05,0.0,0.0,0.0
2020,1,29,19,0.0,19.46,2.22,99.08,0.0,0.0,0.0
2020,1,29,20,0.0,18.99,2.21,100.0,0.0,0.0,0.0
2020,1,29,21,0.0,18.65,2.13,100.0,0.0,0.0,0.0
2020,1,29,22,0.0,18.41,2.04,100.0,0.0,0.0,0.0
2020,1,29,23,0.0,18.17,2.05,100.0,0.0,0.0,0.0
2020,1,30,0,0.0,17.93,2.08,100.0,0.0,0.0,0.0
2020,1,30,1,37.67,19.48,2.12,98.73,0.0,33.31,72.35
2020,1,30,2,240.3,22.99,2.39,79.95,0.0,118.62,367.15
2020,1,30,3,475.58,25.96,2.63,63.79,0.0,166.19,587.31
2020,1,30,4,673.45,28.24,2.84,51.74,0.0,190.86,689.39
2020,1,30,5,825.72,30.35,2.85,41.56,0.0,159.35,811.97
2020,1,30,6,887.5,31.95,2.69,35.12,0.0,208.24,770.04
2020,1,30,7,884.08,32.92,2.56,31.8,0.0,227.99,718.34
2020,1,30,8,803.3,33.27,2.73,30.55,0.0,183.17,763.48
2020,1,30,9,649.9,33.05,3.15,31.0,0.0,135.35,775.97
2020,1,30,10,442.08,32.08,3.67,33.38,0.0,135.74,612.62
2020,1,30,11,209.62,29.79,3.95,42.36,0.0,91.24,425.23
